id,text,label
748,al mirar esta foto mi hija ha preguntado si soy yo ya está ya me puedo morir tranquila,0
749,en octubre y adancito en diciembre lo único que le pido al universo es poder ir a los dos y ya puedo morir en paz,0
750,hay que ver cuantos son tan estupidos para ir a morir por el caprichoso de putin,0
751,no jodan con eso me puedo morir ahora mismo,0
752,que persona en su sano juicio quiere morir por el demente de putin,0
753,qué pena que va a morir en nada,0
754,creeme que entiendo que giménez y henry pasan por un momento genial pero sinceramente al tata le viene valiendo de tubérculo poblano eso se va a morir con los jugadores que el ya probó y ya trabajo,0
755,esto es para los que rasgaron las vestiduras y gritaban con el zapatos rojos estaremos mejor aprendan a votar no con odio y estupidez saben no estuviéramos así pero lo eligieron ahora aguanten callado hasta las próximas elecciones porque sabemos que a todo el pueblo le faltan,0
756,no que les follen pero yo no me odio ser como soy,0
757,odio que me pongan de mentirosa,0
758,han llegado a tal punto de manipulación y odio que llaman farsa a la voluntad popular de más de millones de personas que apoyan a un referéndum todo por meter mierda en la cabeza que ve semejante enjendro televisivo,0
759,esto es generar odio al pedo no es la única ni va a ser la última primera dama que acompaña en un viaje quedarse con esto es muy pedorro,0
760,pinche vieja fea dándole me gusta a comentarios de odio a mi reina se a metido contigo y ni a hecho un comentario a si a ti pero vas pinche fea hocicona a meter tú hocico donde no debes no más aguanta vara caballota dientuda,0
761,incitan al odio y luego se quejan de por que los demás son como son,0
762,como odio a los padres que le dicen a sus niños pequeños eso de cuidado cuidado que te come el perro,0
763,odio que me guste alguien de verdad,0
764,odio esta puta vida,1
765,no se la odio hablando en serio creo que es unica,0
766,no entiendo su odio contra alicent,0
767,cuando fomenten el odio deja de ser gracioso,0
768,odio que venden algo me agarra antojo quiero quiero quiero y nunca más contestan me quedé con ganas de comer pan y frutilla con crema,0
769,perdon pero los odio,0
770,odio estar mal pero mas odio hacer sentir mal a la gente,0
771,hoy más que nunca odio a las musculosas de gimnasio,0
772,odio la sensación de arrepentirme de contar mis problemas,1
773,odio que pamela no me diga que no ha desayunado yo te llevo tu sándwich,0
774,me tengo un amor odio a rory,0
775,lo que odio yo ir al conservatorio,0
776,yo lo odio con todo mi ser,0
777,como odio que me dejen en visto,0
778,no es sólo que les molesta hablan de desterrar el odio para que todos pensemos lo mismo son fanáticos radicalizados los más peligrosos,0
779,como odio estudiar,0
780,siempre pasa lo mismo en épocas de odio todo,0
781,es que odio el capitalismo lo odio joder,0
782,odio de ti tu sonrisa matadora esos ojos verde cielo y tu forma de mirar,0
783,me duele la garganta odio estár enfermo,0
784,estoy de acuerdo con pornele un fin a los discursos del odio pero deben empezar por ustedes a ponerle un fin al discurso del odio porque las amenazas también es una acto de odio que genera odio en vez de echarle agua para controlar el incendio o pagarlo le están echando,0
785,odio a la gente que se cree superior a mi,0
786,marge creo que odio al señor,0
787,ustedes con su desinformación y otros fomentando la guerra es que alejan el turismo aterricen y dejen el odio un periodista debe ser imparcial de no hacerlo está traicionando su ética y debe pasarle como la sergio arboleda perder su acreditacion,0
788,cristina fernández blanco de los discursos de odio,0
789,apagón a la tele del odio,0
790,como odio los putos parones de selecciones joder yo vivo por y para el fútbol,0
791,gringas tenían que ser las odio,0
792,imagina ser tan lerdo que entiendes que si no me gusta sudar significa que odio el sol,0
793,a veces odio tanto tus actitudes,0
794,odio tanto molestar a otros con mis problmas prefiero morir,1
795,más ego más odio hacia el resto,0
796,odio tener el visto activado,0
797,estas incitando el odio,0
798,siempre salen doble cara las solo stan por eso que muchos no las aceptamos salen con que no le tiran odio a otro pero terminan haciéndolo ya muy tu problema si los aceptas,0
799,el discurso de las naciones unidas lo escribió francia marquez solo le faltó llorar todos me odian nadie me quiere llegó regañando a todo el mundo sudaba y escupía odio y resentimiento nos estan envenenado las maticas de coca y nos roban el carbón que tipo mas ridículo,0
800,odio a todos los que van a ver a dua lipa,0
801,todas quieren flores amarillas yo odio las flores se ponerme feas al otro día muy triste,0
802,dejen el odio el rencor y la envidia eso es lo que más está generando violencia en nuestro país empiece por usted desarme ese corazón alimentarlo de bonitos sentimientos hace que todo se más fácil,0
803,vi un video de un periodista español destrozando a boric entro a la cuenta y cacho que está dedicada al odio comencé a denunciar videos y vi este de cómo planeaban joder al presidente en la confirma lo que vi un grupo de wnes organizados,0
804,voy a llorar maldita sea odio puebla,0
805,para los ultra ricos un poco más que esta forma de inocular odio soltando mentiras ya huele a pegado,0
806,todas esas miles de cuentas del gobierno son manejadas por unos cuantos y a esos siniestros personajes hay que acusarlos por delito de odio que pobredumbre de gobierno,0
807,nunca es odio es ver la realidad con que la derecha vendida es socio de la izquierda globalista por ende traición a la patria se eso no se apoya asumo que ustedes dicen amén a todo lo que les dicen,0
808,que paja hablo todo el dia con ella y no la puedo ver odio este trabajo,0
809,el odio es un sentimiento que empudrece todavía guardar rencor a alguien que te ha hecho algo muy muy malo se entiende y según la magnitud lo dejas ir o no pero hay gente tirándole odio a sanitarios influencers sin que éstos les hayan hecho nada de verdad que es de imbécil,0
810,nadie la hetero q se hace la interesante odio no saber si una mina está siendo buena onda o me está tirando onda,0
811,esa mujer sufre de recentimiento y odio llena de eso nunca podra razonar,0
812,pues es un odio y amor amo lo que puede llegar a hacer odio que no lo hace aunque lo que hace lo hace bien cuando escucha,0
813,por eso urge ley de medios donde las mentiras sean realmente castigadas todos sabemos quienes las difunden ahora se está gestando un clima de odio contra el presidente hace falta pluralidad,0
814,al borde de cercenarme los huevos con una moladora te odio,0
815,voy a cometer un crimen de odio contra esa persona alejate de mis amistades,0
816,paso cuando mi ex se pone melancólico y romántico os juro que lo odio a más no poder,0
817,odio el humor pajero,0
818,que no te odio y nunca lo haré,0
819,por que no interactúan conmigo malos mutis les odio,0
820,y si ambos fandoms deberían hacerse responsables porque ambos esparcieron odio innecesario,0
821,quiero vivir sola odio el ruido odio esta casa,0
822,te odio persona estúpida de videos que dijo esa era la canción para perrear de los metaleros métete tu perreo por el,0
823,odio a mis hermanas,0
824,se ha puesto a cantar el andreu le odio se le ve de lejos va a ser el peor,0
825,el odio lo cega dan pena,0
826,no lo odio me encanta vivir acá pero no le encuentro nada interesante para turistear,0
827,cada de septiembre se celebra el día internacional de la paz en todo el mundo este año el mensaje principal es el alto al racismo para hacer realidad un mundo libre de odio en guerrero la paz se construye todos los días,0
828,odio no saber editar y no poder hacerle ediciones ni siquiera puedo subir videos de el a mis historias,0
829,su cara de odio mi cuerpo disfruta,0
830,te odio torneo de billar con truco,0
831,los odio me lo volvieron a hacer en la tarde aunque al menos no espere como minutos,0
832,te llenaste de odio,0
833,yo no lo odio pero me fastidia su pose de redentor del mundo sus discursos filosóficos su ego desmedido y sus pretensiones de querer cambios en los gobiernos externos al nuestro en busca de acondicionar a los diferentes líderes a su criterio personal e intereses,0
834,los odio a todos,0
835,los odio yo tambien,0
836,ahora dilo sin llorar sin ardor sin resentimiento sin odio a quien tiene derecho a pensar y votar en contra,0
837,esto pasa cuando canales como este se dedica a difundir mentiras y darle tribuna al odio,0
838,ubican el estrés de reprimir tus sentimientos para que no piensen que eres una intensa odio esta vida,0
839,odio el queso sin más,0
840,aquí el único lleno de odio es usted,0
841,odio tener tetas,0
842,la era y fue un infierno para mi mi apego a todo el discurso intelectualoide de diferentilla de odio el supeficial fue una defensa así de ruin fue eso responsabilizo al de hundir a muches en ideas elitistas como medio de protección y eso no se me olvidará nunca,0
843,como odio a la gente que te deja de seguir pero bien que ni te eliminan de sus seguidores,0
844,odio que hagan tus problemas de menos me siento realmente mal,1
845,como odio las películas subtituladas,0
846,pero la que tenia odio no es,0
847,odio el con todo mi alma espero no tener que cogerlo nunca más,0
848,y mis migrañas treintañeras las odio con odio jarocho,0
849,que maldita exagerada soy me odio,0
850,con y sus malditas leyes empezó el odio la crispación y el enfrentamiento entre los españoles así que si te tranquiliza oír a ese sectario háztelo ver,0
851,odio que aunque doy todo de mi aún así no siento que sea suficiente me estoy esforzando un chingo pero siento que es poco,1
852,de verdad que odio no poder dormir,0
853,es broma no te odio,0
854,que rico hule el odio de los ignorantes,0
855,cómo odio el desinterés,0
856,como odio a las personas gordofobicas y mas cuando se meten con los niños que necesidad de verdad,0
857,cómo hace este imbécil para que le quepa tanto odio y miseria en medio metro,0
858,creo que odio hacer maquetas,0
859,odio estar cansado y no poder dormir,0
860,por dios hace cuánto no tenía un bajón de madruga odio,1
861,te odio dolor de vientre,0
862,hoy hablé con un amigo de mi vida amorosa y conté muchas cosas de más como se supone que lo vea a la cara de ahora en adelante cada día me confirmo más que odio mi vida,1
863,no puede ser empecé amando a alex y ahora lo odio,0
864,odio llorar porque después no se como parar horrible,1
865,odio nuestra vida de asalariados,0
866,odio que me saquen las cosas de la pieza y no las ordenen,0
867,odio la violencia la detesto qué asco no poder tener un fútbol medianamente decente por estos desadaptados,0
868,dios como odio que la mente me vaya a,0
869,odio no tener a nadie con quien hablar sobre mi cuando estoy mal,1
870,con todo respeto no me pareció nada de magistral conoce esa palabra histórico de pronto si porque pareciera que fuera un narcotraficante defendiendo la cocaina discurso magistral el del presidente bukele sin odio ni resentimiento con mucho carisma,0
871,pinche muro ojete que tengo te odio muéstrame cosas nuevas,0
872,por qué fomentas el odio,0
873,odio el efecto que causas en mi,0
874,odio las noches en que me quedo dormida llorando,1
875,tomaré esto como un crimen de odio,0
876,odio que los tipos de cuerpo entren o salgan de moda,0
877,un montón las odio,0
878,frío de mierda te odio,0
879,lo odio tanto por que me hace sentir y no quiero,0
880,te odio con todo mi corazón come mucha mierda,0
881,tú neta que estas traumado con david ya donde un beso para que te sientas correspondido en tu odio,0
882,dios odio a los verdes pero helaena es una masita no quiero que se muera,0
883,odio ir a la escuela pero la odio en el sentido de que no estoy aprendiendo ni verga siento que nomás voy a perder tiempo y dinero,0
884,un diminuto acomplejado que odio a las mujeres,0
885,odio sentirme así estoy tan cansada,0
886,no porque mi teléfono actual que me lo compre yo y ya está diciendo adiós y lo peor es que si se me daña no tendré otro teléfono quien sabe hasta cuando odio ser pobre,0
887,fua como odio extrañar tanto,0
888,odio sentirme tan ansiosa al punto que no puedo dormir,1
889,que embole a esta hora los odio a todos,0
890,odio tanto estás malditas fechas,0
891,te odio porque me haces pensar que tuve algo mal para que no hayas cambiado por mi,0
892,cuanto odio y el amor y el diálogo ninguna opereta les sirve ya,0
893,odio todo porque la sociedad no puede aceptar a las personas transexuales en serio mis padres me echaron de la casa quiero llorar,1
894,odio sentir que me estoy durmiendo en clase lo siento profe me reseteo sola,0
895,parece un tweet de estrellita y odio esa estupidez pero yo desde que tengo putos años no paro de enroscarme la cabeza con la música me encantaría sentir que alguien se sienta identificado con lo que me sale de adentro,0
896,odio mi pelo,0
897,también tiene cosas lindas no todo es bronca y odio o si,0
898,odio mi vida,1
899,por eso odio agarrar confianza,0
900,odió sufrir de alergias dios mío,0
901,de febrero te odio,0
902,quiero eliminar instagram odio esa,0
903,si porque odio madrugar de hecho sólo lo hago excepcionalmente y me toca los huevos,0
904,las religiones tienen que hacerse feministas ecológicas y fraternas con toda la humanidad cambiar la simbología de odio por amor al otro y centrarse en los predicar que las personas de todas las religiones ateos y agnósticos convivamos como hermanos aceptándonos sé feliz,0
905,esta violencia también será causada por los discursos de odio del manga de paparulos que o por años de poder y muchos más en la,0
906,odio que cuándo mas acomodado estoy me dan ganas de ir al baño,0
907,los odio hombres mayores que han hecho de todo por envolverme y usarme,0
908,amas u odias las montañas rusas no las amo no las odio pero si me subo,0
909,disfrute su aparente y momentáneo éxito más temprano que tarde se tendrá que tragar sus palabras desprecio y odio es lo que muchos sentimos por usted y sus desendientes,0
910,como odio las pinches evaluaciones,0
911,este enano es triplemente tonto imbecil y caea dura lo suyo solo es odio rencor y todo culpa de correa no tiene otro argumento,0
912,yo estaba durmiendo odio todo ya no podré dormir del pánico,0
913,que increíble el odio resentimiento envidia y mala energia que sale de estos supuestos patriotas hacia el presidente de nuestro país que fue elegido con una abrumadora mayoría sobre el candidato que ellos querían son tan y tan malos perdedores estos diestritos,0
914,odio los temblores mátenme,0
915,te odio septiembre,0
916,en estos casos odio vivir en méxico,0
917,su interior desborda odio y rencor,0
918,maldita sea te odio septiembre,0
919,odio los temblores pinche pánico que siento,0
920,dios como odio el pánico colectivo,0
921,increíble como me quejo todo el día de que tengo sueño porque no llego a dormir ni y que acá estoy escuchando y leyendo twitter dios me odio,0
922,temblor de mierda te odio ya estaba dormida,0
923,te odio materia horrible,0
924,malditos temblores los odio,0
925,alergia te odio,1
926,te odio septiembre más que al américa bueno no tanto pero casi,0
927,de verdad se puede crear tanto odio por defender los derechos de otros que tia más cojonuda,0
928,ya estaba dormida odio los temblores,0
929,yo odio hablar por teléfono y si no conozco el número,0
930,odio toda mi existencia,1
931,odio los temblores no hay cosa que me de más miedo,0
932,ahora no podré dormir bien odio aquí,0
933,si lo haces por miedo por odio o por ego casi seguro que te equivocas,0
934,odio odio odio al país en éstas épocas lo odio,0
935,solo el susto en oaxaca mendigas alarmas las odio pero lo primero es lo primero mi luna,0
936,odio esta ciudad de la verga,0
937,te odio cdmx ya hiciste que me hiciera diabética,0
938,otro temblor méxico enserio odio las placas tectónicas,0
939,la pasé tan lindo en la pijamada y mi mamá me hizo volverme antes y me lo arruinó mlatratandome y amenazando me para que haga sus tareas que odio,0
940,odio preguntar lo mismo dos befes en una semana todos bien ese personal,0
941,el odio es su fuerza por eso usan esos iconos quizás quieran hacer un ídolo falso del suyo,0
942,volvió a temblar odio vivir así están bien,0
943,yo cuando veo una ri que no es mi no son muy lindos moriria por ellos los odio son preciosos,0
944,oigan sí odio que usen el término chaviza para mamadas que son de internet que pedo viven debajo de una piedra o que,0
945,se vienen cositas odio y depresion,1
946,no lo se la odio voy a llorar,1
947,pobres diablos haciendo de peón en el tablero de jugadores mas grandes sabemos quienes son gente con mucho poder mediático que cuidan al mismo tiempo del interés económico de otros mas grandes aún fomentando el odio y difundiendo la mentira esos nunca rinden cuentas,0
948,mucho salsa por todos lados pero sí llevo una relación de odio con las alarmas y valoro la poca estabilidad emocional que me queda como para estresarme por más ruidos que el desvergue en sí,0
949,hoy nació un amor odio al sentido arácnido ya no podremos dormir,0
950,sabes que soy independiente pero ya ni odio españa ni nada pero me lo ponen difícil,0
951,quiero buscar a angelina en instagram y escribirle que la odio aunque no tenga sentido,0
952,te amo y odio pinche susto el que me diste pero me salvaste de salir en calzones,0
953,odio este puñetero anuncio,0
954,traidora de pesa más tu odio ridículo que lo que quiere el pueblo pero no cometeremos el error de votar por tí de nuevo que fue solo porque estabas en morena como una estrategia pues desde el pan no lo hubieras logrado,0
955,odio que me pregunten cuántos hermanos tengo cómo se contesta esa pregunta,0
956,el odio y el rechazo es mutuo asi,0
957,a veces odio a las personas pero otra veces me pongo a pensar que todos necesitan algo de amor y quiero abrazar a todos,0
958,odio que no me digan la verdad,0
959,porque tanto odio entre religiones cuando todas las religiones proclaman la paz,0
960,menuda cara de resentida y de odio que tiene,0
961,ya volvió el odio a mi vida sismo superado a mamarla,0
962,odio la sensación de mareo que queda después de que tiembla,0
963,sigue comiendo odio,0
964,odio esta situación de mierda,0
965,odio llegar tarde a clase no me gusta ir pero ya que voy no quiero llegar tarde,0
966,como odio a los varones uno me empieza a hablar por dios pegamos onda todo hablamos bastante se lo paso y tiene novia hace mas de un año asi son,0
967,la verdad que odio las pelis de miedo pero esta es la mejor la única que he disfrutado en toda mi vida que buena joder literalmente la mejor película de miedo que existe,0
968,espero que no me odies como me dijiste porque no estaba haciendo nada malo espero que me llames y espero que quieras escuchar mí versión algún día no quiero vivir con odio y tristeza entre nosotras,0
969,hoy estoy tan quiero mimos y que me quieran aunque sea un rato odio ésto,1
970,odio saber cuando me enojo soy como mi papá,0
971,odio hacer ecuaciones en documentos,0
972,tanto odio gustavo las herencia que estás dejando es muy triste dios te perdone,0
973,nunca me voy a cansar de decir cuanto te odio,0
974,cada vez que algún hijo de puta revive esto siento que tengo arañas encima los odio,0
975,la isla de las tentaciones es todo lo que odio de esta sociedad,0
976,en estos días odio tanto tanto ser mujer,0
977,odio ser pobre en fechas que tengo que tener plata,0
978,querido septiembre creo que necesitas buscar el perdón dentro de tu corazón hermano estás lleno de odio y eso no está bonito gordo,0
979,no hay nada peor que yo encaprichada con algo me odio,0
980,y en estos momentos es cuando más odio a los que se vuelven a dormir,0
981,como si no se mandaran memes en su conversación privada cada minutos hábiles par de ridículos los odio,0
982,realmente es eso les encanta tener una excusa les odio,0
983,estáis enfermos o cegados por el odio si pensáis que ha dicho que los niños puedan dar consentimiento para tener relaciones sexuales de lo que hablaba es de consentir que le toquen después de decir papá me duele el pito cuando hago pipí,0
984,odio estar mala joder,0
985,odio con todo mi ser a las cucarachas,0
986,publica solo chismes que le pasan no es la primera vez el odio lo ciega,0
987,tu eres un lindote te odio te odio,0
988,no sabe ni expresarse con serenidad transmite inquietud odio y un enfoque extraño en cualquier tema,0
989,basta odio instagram por qué todas las historias están llenas de niñas presumiendo sus flores,0
990,odio navegar en el juego y en la vida real,0
991,mi ex me la aplicó más feito pero no por eso ando diciendo discursos de odio contra todas las mujeres ella si es culerita pero no tengo pruebas que me indiquen que por eso todas las morras son así pero igual decir pendejadas da muchos,0
992,odio ser víctima de mis propios actos,1
993,odio a los infames pederastas,0
994,lo mejor de todo es que ni siquiera soy armada cielo que la que supone cosas eres tú a llorar a la llorería que lo único que sabes decir es odio sustituyendo por cualquier cosa te adjunto la definición de feminismo según la rae por si no me crees,0
995,hace un año disfruta tanto la vida y ahora la odio,1
996,odio estar durmiéndome en clase,0
997,qué curioso no veo fachos patéticos vomitando sandeces en twitter se nota que el trabajo no abre a estas horas y todos los enfermitos de odio andan jetones,0
998,por otro lado la maldad es insana y esta mujer está sobrada de ella como ella ha sufrido pues no duda ni un instante en hacer sufrir a los demás y dejar que lis hundan eso no es contar su historia eso es venganza rencor y odio cuanto más si a quien destrozas es a tu hija,0
999,estudio toda la semana y nadie dice que estudiosa pisteo una semana y dicen que borracha los odio,0
1000,te ganaste mi odio mas que nadie en este mundo,0
1001,me llega a dar este tío prehistoria en primero y le tendría un menos de odio a la universidad que amor de persona,0
1002,maricas los odio maricones son tan molestos,0
1003,que me cancelen ir a desayunar lo odio,0
1004,también trabaja es que yo no sé que cojones les pasa con una persona que literalmente no conoces de nada para soltar tanta mierda y odio,0
1005,odio economia con todo mi corazón,0
1006,ni voltear a ver a quien apesta a odio y resentimiento,0
1007,déjenme mensajes de odio y esas cosas,0
1008,odio mi vida siempre,1
1009,cada vez confirmó más que los hombres son todos iguales ni uno se salva los odio,0
1010,esto desde el día uno con aquí en españa en holanda todos se han levantado cuando le ha tocado al grupo de extrema derecha todos se deberían levantar e irse cada vez que sale abascal a ladrar sobre su discurso fascista del odio,0
1011,nadie pide sushi para crudear me odio,0
1012,te callas la puta boca me caes mal te odio no me puedes hacer eso que inculta dios mio que o sea no te creo esqe no puede ser,0
1013,tal cual le gustan qué le digan mentiras llenas de odio,0
1014,odio vivir en ciudad pequeña pueden creer que recién cuando fui al parque me encontré a compañeros de curso y ni andaban juntos,0
1015,pero ya lo borraron algo que odio de sus modos y que cualquier pelmazo pueda solicitar una eliminación sin argumentos,0
1016,odio como el cancer me ha quitado a tanta gente,1
1017,me tienes que estar jodiendo lastfm por qué mierda no contaste mis streams odio todo,0
1018,te odio pero si me llamas un viernes a las de la mañana para ir a tu casa a garchar y me tenes en en tu cama en menos de segundos,0
1019,te odio me hiciste alejarme de todo lo que me hacía feliz,1
1020,zaida ayer mientras caminábamos m pateo atrás de la rodilla y casi m caigo la odio,0
1021,si estuviera afuera no lo tendría pero se equivoca no odio a nadie,0
1022,dios es la peor eligiendo la odio,0
1023,odio los bloqueos creativos,0
1024,no desinforme señor deje tanto odio mejor póngase a hacer algo realmente productivo esas ridiculeces no le quedan para nada bien,0
1025,vete a la cola como odio a los soretes urge extinción masiva,0
1026,gonorrea le tengo tanto odio a las personas que me han hecho llorar pensando que merezco sentirme como una mierda,1
1027,odio vomitar todos los días dios,0
1028,te odio gripa que no me deja disfrutar las comiditas que me gustan,0
1029,caldo de pollo dijiste de tan solo escucharlo ya me dio asquito ya que yo tambien lo odio,0
1030,odio a los nenes después de los son desagradables,0
1031,ahí me dicen que habían autobuses con turistas quisiera saber cuál es el odio de hacia los dominicanos,0
1032,odio estos bajones así tan radicales,1
1033,me he leído otras páginas el personaje de me gusta porque ha entrado insultando y es todo lo que ha hecho hasta ahora no odio ni me cae mal pero sí llega a ser bastante desesperante coge los libros y métetelos por el culo chico,0
1034,odio miguel alemán cuando hay un accidente,0
1035,odio que se cuelguen,0
1036,estoy cansado pero si no sigo no avanzaré y de verdad quiero salir de aquí,0
1037,conociendo a ibai me imagino que avisara de que si viene un evento yo igual creo que debe estar ya cansado de guardarse las cosas así que debe querer contar todo hace tiempo,0
1038,ahora debo comunicarme con mil clientes para informales cómo estoy y con mi descanso médico me resulta cansado hacerlo aunque ya se enteraron todo por historias,0
1039,ando como el canelo cansado y enojado,0
1040,ya me tienes cansado voy a la cancha desde,0
1041,estoy cansado y tengo tarea,0
1042,que cansado ando,0
1043,no es por eso hermano es por otra cosa cansado mentalmente,0
1044,gracias a todos por pasarse de energia a lo ultimo estaba medio cansado ya nos vemos mañana,0
1045,estoy cansado de decir que deje de pensar en ti,0
1046,estoy cansado de vivir en este punto,1
1047,un corazón cansado de fingir,1
1048,estoy muy cansado y quiero fumar hierba y olvidar todos mis problemas,1
1049,hola tu servicio funciona porque estoy un poco cansado del servicio nefasto de,0
1050,cansado y el tuyo,0
1051,chico mirate el vídeo estoy cansado claramente se refiere a quien se refiere no sé que lo estas inventando ahora no quiero discutir más si en el vídeo no lo ves claro yo no puedo hacer nada,0
1052,ya estoy cansado de ser lo peor,1
1053,bueno están jugando con fuego esta apunto de desatar un verdadero desastre en este país ya el pueblo está cansado de que nos traten de idiotas,0
1054,cansado de que escriban mi nombre con g que tan dificil fue ponerme jeremías con vieja asi me ahorraba este sufrimiento,0
1055,solo me tienen cansado todos en serio ya dejen de andarse peleando que me tienen las bolas inflamadas hasta el cuello,0
1056,te entiendo si es muy cansado ya a esta edad,0
1057,que cansado me siento,0
1058,no quiero hacer ejercicio porque me siento muy cansado,0
1059,como así con un poco de gente entre varios de patita ilegalmente con desespero buscando un mañana con la selva peluda entre ese poco de monte entre muchos palos pujando y cansado con todo pelando bolas arriesgandome la vida,0
1060,estoy cansado de ser pobre y no tener,0
1061,cansado de la plata no alcance para darse los gustos,0
1062,cansado de decir que no pasa nada ya,1
1063,hola me gustaría que terminen con el verso del envío en el día no puede ser que a las horas llegue un pedido y sobre todo ahora que cualquier envío cuesta aproximadamente pesos estoy cansado siempre me ocurre lo mismo no fue cosa de una vez,0
1064,aborrezco sentirme cansado todo el tiempo ni quiero ni puedo hacer nada así,1
1065,cansado de sufrir esta desgracia,1
1066,gracias debie solo es cansado,0
1067,que cansado que estoy solo quiero que me abrace hasta estar bien,1
1068,solo vergüenzas contigo cansado de valer a nivel nacional va a seguir valiendo,0
1069,que quedara embarazada sería la desgracia algo que no se podrían permitir y que arruinaría sus vidas cayó sobre su cuerpo totalmente cansado aferrándose a ella como si su vida entera dependiera del contacto físico con la jedi por la fuerza rey poco a poco se,0
1070,cansado pero feliz de tener un trabajo que me gusta,0
1071,hoy estoy súper cansado así que buenas noches gente bonita,0
1072,o porque estas al palo porque estuvo tranquilo y no estas cansado o porque al otro dia se libra alguna de las siempre,0
1073,policía de mierda estoy cansado de que quiénes deberían protegernos abusan tanto de su poder y hasta llegan a matar civiles inocentes,0
1074,terminamos la temporada de estoy super cansado y no me salen cosas inteligentes,1
1075,así es cansado de estar atrás de todos,1
1076,yo no estoy cansado de ver tetas repito no estoy cansado de ver tetas,0
1077,me siento agotado destrozado cansado fatigado y reventado cuidar a un niño y trabajar es difícil,1
1078,muy cansado de este país y sus políticos que han provocado esto,0
1079,estoy tan tan cansado de que todo el mundo demuestre mucho menos que yo,1
1080,se que estoy más inactivo que la reina de inglaterra pero es que con la universidad y todo estoy cansado todo el día en cuanto me acostumbre otra vez al ritmo de vida se vienen cositas,0
1081,ves que estoy bien cansado pero bien mañana me voy a ver a mi abuelo en fin buenas noches gente que te han sueños agradables,0
1082,estás vainas del gobierno son las que dan arrechera ya el pueblo está cansado de tanta condolencia con los autores principales de todos esos hechos están buscando que el pueblo se altere en realidad y un pueblo arrecho no hay quien lo pare,0
1083,no se de donde saco tanta fuerza si la verdad me siento muy cansado,1
1084,regresando a la programación habitual hoy al fin retomé el ejercicio con natación me sentí algo cansado pero lo logré eso si patada de delfin y estilo de mariposa muero la técnica la tengo malísima,0
1085,ni se había dado cuenta de que el profesor había llegado hasta oírlo lo miró sin mucha expresión en su rostro estaba todo magullado y se le ocurría decir eso fue lo que pensó al escuchar pero no dijo nada sólo miró a garret un momento luego al frente estaba cansado,0
1086,ya había olvidado lo cansado que era desempacar,0
1087,deja de decir pendejadas que vas a hablar de juego limpio cuando microsoft se han cansado de hacer guarradas en la industria,0
1088,tuve un día muy ocupado y cansado pero sigo viva de alguna manera,0
1089,cansado de ser feliz como perro con dos colas,0
1090,cansado de la proxima se dará,0
1091,cansado de ser el espectador,0
1092,un corazon cansado de disimular que te olvidó,1
1093,cansado y desgastador pero solo con ver tus mensajes y tu bella presencia me alegra y anima mucho para terminar bien el día,0
1094,vuelve a la casa y se choca con el padre que cansado de que a su hijo lo caguen a piñas le rompe todo el arsenal que tenía en la cochera desesperado va en busca de su amigo negro que le encuentra lugar para sus petates marciales,0
1095,que este bar está cansado ya de despedidas,0
1096,que día tan pinche cansado,0
1097,estoy muy enfermo yo preocupada que tiene los llevo saliendo tres noches seguidas esta es cansado gonorrea me asusto malparido deje descansar el cuerpo por eso es que pierde materias gonorrea,0
1098,ya estoy cansado de guardarme todo para mi,1
1099,vaya una culebrilla que va de activista de teclado mucho defiende escribiendo y descalificando por lo que veo sin duda un gran esfuerzo que le deja más cansado que al mismo hércules tras vencer a la hidra,0
1100,estoy tan malparidamente cansado de todo que no quiero saber de nada ni nadie este fin de semana,1
1101,por favor amame de la manera más intensa y leal estoy tan cansado de amores a medias,1
1102,últimamente me he sentido muy cansado,1
1103,si es cansado esta vida de rata de gimnasio,0
1104,que cansado que estoy loco me va a explotar el pecho de emociones y voy a terminar alejandome de todo el mundo,1
1105,dolor de cuerpo tipo muy cansado y un poco de dolor de cabeza,0
1106,estoy tan cansado necesito un poquito de paz mental,1
1107,cansado de pagarme la vuelta estoy pregúntame,0
1108,cabeza hueca ahí te habla tu gran presidente vi tu video en las vegas haciendo compras y la verdad caminas muy cansado viejo corrupto ratero mariguano se ve que casi cuelgas los tenis,0
1109,abrazo mariana yo estoy cansado un poco de música para dormir solo espero que los mosquitos me dejen dormir en paz cuidate,0
1110,necesito hacer una las redes sociales es demasiado cansado,0
1111,la semana pasada lloraba como niña chiquita porque tenía tiempo libre bajo fluido en el trabajo hoy no me voy a quejar de sentir mi cuerpo cansado solo me das más de lo que merezco dios y me pones a prueba de cómo afrontar mis situaciones difíciles,0
1112,sinceramente cansado de estar de aca para alla,0
1113,y en consecuencia a todos los malos gobiernos anteriores el pueblo cansado no le quedo otro camino de esperanza que votar y elegir a petro no por que nos guste del todo sino queriendo quizás que haga algo que saque a colombia de todo ese pasado violento el pueblo voto por ello,0
1114,no pensé que mi día fuera a ser tan cansado después de tanto tiempo sin trabajar,0
1115,barquito para alegrarnos la noche cómo fue su día el mío cansado,0
1116,estoy cansado que todas las noches se repita lo mismo,0
1117,taciturno y cansado hoy no tengo nada que decir,1
1118,un poquito cansado pero ya falta menos,0
1119,cansado ya de ser pobre,0
1120,estoy cansado de darle la mano a mancos,0
1121,estoy cansado padre,0
