id,text,label
2077,feliz noche sara que tu sueño sea placentero,0
1819,estaba tan triste hoy pero el lindo me envió una foto de su carita postergare mi tristeza para mañana adiós,0
2840,el hombres siempre bien alegre,0
1017,me tienes que estar jodiendo lastfm por qué mierda no contaste mis streams odio todo,0
2341,dicha feliz temazo a gusto,0
2484,aunque me llegue a sentir un poco tonta sí siento que tengo más cuidado en todos los sentidos ya veremos,0
353,aunque a decir verdad tu estas en la categoria de priandejo asi que no te emociones cuando digo que eres una triste y huerfana alma desamparado que se quedô sin presupuesto,0
533,lolo qué le hiciste a dabi mereces morir,0
1547,depresión sonora me ha dado me gusta a mi tweet,0
2040,la biblia dice solo entrégate solo entrégate abre tu corazón y mente a mí tan feliz que podría morir,0
2136,que sabe esa pobre campanita si se lo pssa de vacaciones y no trabaja su profesion de psicologa solo le ha servido para sacarse fotos en bikini el pais se cae a pedazos y ella feliz como una lombriz de vacaciones,0
251,este día me pone triste y nerviosa,0
2183,llego tarde pero gracias por tu hermoso atardecer feliz día,0
2892,mis historias mensajes en redes sociales han tenido un éxito abrumador durante mi viaje en miami además personalmente me están sirviendo de terapia para volver a la realidad de una manera más alegre sígueme en mi simpático,0
234,que triste saberlo parecería que quienes diseñan los sistemas de servicio al cliente nunca se ponen en el lugar del cliente abrazos,0
2141,si pensar así lo hace feliz me tiene sin cuidado,0
207,si joana está triste yo estoy triste,0
495,ni que me fuera a morir por que no me hable,0
909,disfrute su aparente y momentáneo éxito más temprano que tarde se tendrá que tragar sus palabras desprecio y odio es lo que muchos sentimos por usted y sus desendientes,0
1071,hoy estoy súper cansado así que buenas noches gente bonita,0
753,qué pena que va a morir en nada,0
2770,sinceramente es la primera vez que siento creativo mío es mi proyecto pero siempre me sentí poca cosa para él y hoy en día me siento capaz de hacerlo crecer mucho,0
1373,ezequiel hijo de hombre comerás tu pan con temblor y beberás tu agua con inquietud y angustia,0
1362,posta que si pero lo habia olvidado por completo y me angustia que no se sepa tanto que hicieron después volvi a escuchar chavez pese a que esta varios escalones abajo que dicazo,0
1530,la única forma que encontré para no caer en depresión es entrenar,0
2379,ustedes que hacen cuando tienen franco yo me siento culpable hoy solo me junté con un par de amigos y estoy viendo anime con el gato al lado y que debería estar,0
1458,de verdad no encontré la información de cualquier manera la me genera depresión pero la verdad en el aspecto de seguridad de la ciudad de méxico había escuchado solo cosas positivas de garcia,0
1553,eso es por la depresión,0
284,estoy triste y caliente,0
1271,cansado que sin vergüenzas con poder nos sigan robando ya pero no seas envidioso tu ya robaste traficante armas y mataste de puñaladas en defensa propia me faltó algo no seas care raja terrorista patriota al peor,0
2175,me acuerdo que cuando nos conocimos con kevin el siempre me hablaba de su sueños y que queria que yo estuviera ahí con el y me pone tan feliz poder estar acá y acompañarle en cada paso que da no puedo estar más orgullosa de mi novio,0
320,verdaderamente odio la clase de pato y eso es triste,0
1134,sale uno del chance cansado se topa con un tráfico de la gran puta dos horas o más para llegar a la casa cómo putas van a seguir votando por esa mierda del arzuísmo ni vergas,0
2925,lo difícil que es mantener el papel del hijo más alegre en momentos como este,0
2924,no todos tenemos sentimientos de admiración y respeto hacia los animales yo me alegré mucho viendo el rescate de muchos animales tanto en el deslave de las tejerias,0
26,chicos perdon por eliminarlos estaba peda y triste,0
982,realmente es eso les encanta tener una excusa les odio,0
1566,claramente no lo ayudaron o lo trataron muy por arriba se tiene que internar no tiene nada que ver la edad con una enfermedad psicologica como lo puede ser una adiccion o depresion,0
1200,estoy cansado de mis antojos de embarazada,0
2473,no me siento preparado para hacer el señor de las mareas pero si tengo que serlo,0
1050,cansado y el tuyo,0
1337,nombre es súper cansado andar así y lo peor es que es involuntario solo de repente me doy cuenta porque me duele la cabeza o la sien,0
2125,si me gustaría y sería el hombre más feliz porque ando con una madre muy hermosa y bella toda una princesa,0
2257,los que sean son cínico porque saben que no ocurrirá los maldigo por ello,0
1013,tal cual le gustan qué le digan mentiras llenas de odio,0
835,los odio yo tambien,0
2562,estoy desde la semana pasada con un pie en el cajon sin poder comer casi y ahora vengo al trabajo y me dan un té con diez kilos de azucar siento que se me esta por salir un riñon del estomago,0
813,por eso urge ley de medios donde las mentiras sean realmente castigadas todos sabemos quienes las difunden ahora se está gestando un clima de odio contra el presidente hace falta pluralidad,0
2326,estoy cansada ya quiero dormir pero los vecinos tienen una fiestica qué dicha,0
2727,la verdad que me siento desintoxicado mas sereno conmigo,0
2717,ayuda me siento bien desnuda con mi disfraz,0
1176,necesito dormir un mes entero no puedo estar más cansado,0
219,estoy triste porque no me saqué fotos con el vestuario de lola,0
1977,ayer me enteré que voy a ser tía otra vez y estoy muy feliz es que amo los bebés mientras que no tenga que gestarlos o mantenerlos,0
1581,cuáles son las posibilidades de que las personas tengan depresión en algún momento de sus vidas,0
2090,no pasa nada espero que te vaya todo bién feliz tarde noche angeles,0
1624,la arrolladora en el gimnasio cura la depresión,0
2732,en esta etapa me he preguntado cuando será que voy a poder tener el conocimiento suficiente para cambiar de carrera porque estudio y estudio y aún siento que falta mucho no sé cómo medirlo de manera correcta,0
1644,terminó mi etapa fanatica entre en depresión,0
1160,que cansado día pero muy bueno la verdad,0
2867,a veces no me aguanto ni yo y aveces estoy muy alegre,0
2148,soy feliz en la facultad y en la iglesia pero necesito cambiar de trabajo con urgencia,0
150,lo voy a decir una sola vez triste lo ocurrido pero fiona ha destapado lo que se veia pero lo negaban por pillos asignan fondos federales y para que donde estan esos dineros en manos de quien cayeron aqui no hubo construccion sino saqueo y vino fiona destapo la cloaca,0
1323,que cansado que me pidan la balenciaga prestada pa tomarse fotos,0
1808,lo cansado que estoy mentalmente no tiene ningún sentido ah bueno sí trabajar días seguidos horas,0
492,no pasa nada de algo nos tenemos que morir,0
1024,no desinforme señor deje tanto odio mejor póngase a hacer algo realmente productivo esas ridiculeces no le quedan para nada bien,0
1489,el chocolate que me dió mi papá el miércoles me acaba de curar el trauma por abandono el apego evitativo la depresión la ansiedad el síndrome de ovario poliquístico y todo lo que tenía gvon vaina tan deliciosa,0
1551,menos mal que hoy duermo con el gordo si no me iba a morir de la depresión,0
498,mario deja de morir carajo,0
2923,las ganas de vivir le ganan a una enfermedad estaban hablando de cáncer de mama vi a la mujer más alegre del mundo morirse en pocos meses no me vengan con que hay que tener ganas los cagaria a golpes,0
2920,el pensador mi nieto un niño muy feliz y bendecido por dios siempre alegre,0
424,una cesárea un bebé de la presión imposible de bajar y encima los pechos ensangrentados por amamantar no sé cómo hice yo solo sabía que quería morir,0
1768,cómo puede ser que me bajen los seguidores cada vez que publico algo en insta que angustia,0
2135,por fin logre programar una radio en unos auriculares soy la persona más feliz del mundo lo que uno hace por su madre,0
2684,qué mal me siento,0
828,odio no saber editar y no poder hacerle ediciones ni siquiera puedo subir videos de el a mis historias,0
2628,cada día me siento peor físicamente pero no quiero preocupar a mis papás,0
2097,hoy fui muy feliz gracias a ellos este episodio alegró mi corazón y el día entero,0
2751,voy a dejar para la longevidad la primera vez que me halagan los pies sin absolutamente nada sexual me siento dichosa que alguien le diga del pasado que sí podremos aceptar sin complejos,0
1508,yo para la depresión de cabeza y sin casco,0
1454,la depresión me guía y yo que mal manejo,0
2322,yo no se que sería de mi vida sin ellas nunca estuve preparada para su llegada pero mi vida es mucho más bonita desde que están junto a mi agradecida con dios por su salud y por tener la dicha de recibir su amor incondicional mami siempre va a estar,0
259,yo inactivo por el colegio y me dan todos unos yo triste,0
2626,tengo un nudo en la garganta desde el medio día y no he podido llorar calculen cómo me siento,0
1965,soy la persona más feliz del mundo,0
2900,la paso alegre luego apenado por las cosas que me pasan al final vuelvo a brillar,0
506,largó vestidos y estampas y amo todos me quiero morir,0
1528,pero andate bien a la puta que te parió sí muy gracioso tener depresión,0
648,reinventándome hasta lograrlo o morir en el intento,0
1322,estoy cansado de ser bueno y darle vida a estas lacras,0
2185,otra pareja a las y encima iban recordando que es feliz dejarme en paz por favor,0
1354,independiente como jugo el sabado no proboco angustia y hasta gusto de a ratos y barreto jugo y no se paso protestando como otras veces de pirane formosa,0
1346,revivir ese tema le estaba costando y que le digan que era normal que le odiasen más aún pero trata de no mostrarlo porque estaba también cansado  no te preocupes que el odio es mutuo así que no debería haber ningún problema,0
1744,yo en su defensa le digo qué tal vez tiene depresión pero mi mamá lo define como huevonada,0
2861,siempre es alegre el muchacho no se equivoque,0
2849,es que dices guapo y me la creo sea específica uno se pone alegre,0
878,frío de mierda te odio,0
2352,tengo menos y me siento mejor,0
2433,sinceramente no tengo ganas de ir a la fiesta que están organizando mis amigas no me siento con las ganas,0
2859,la vida empezó a ser más triste cuando la música empezó a ser alegre,0
1359,genera altos niveles de angustia y estrés en la población promoviendo todo tipo de sospechas respecto del funcionamiento del estado deslegitimándolo escenario propicio para aventuras mesiánicas de extrema derecha este medio es un peligro para la democracia,0
798,siempre salen doble cara las solo stan por eso que muchos no las aceptamos salen con que no le tiran odio a otro pero terminan haciéndolo ya muy tu problema si los aceptas,0
2343,tengo la dicha de tener una madre honrada trabajadora y única en mi vida,0
562,la mayoría de ustedes nunca se enamorarán tan sólo se casarán para no morir solos,0
2888,cuando el juego del calamar es escuchar una canción alegre,0
2004,cada quien es feliz con la mentira que más le gusta,0
1952,que linda la gente que me rodea y está presente la que se tomó un tiempo en saludarme y llegarse a festejar mí cumple  sobretodo la que me demostró su cariño en todo momento feliz de tenerlos,0
1994,soy el niño más feliz del mundo contigo te amo,0
1096,que día tan pinche cansado,0
2364,que especial me siento,0
2909,ok se ve tan alegre me encanta cuando tiene nuestra bandera en sus manos,0
2034,un mensaje de feliz cumpleaños no cuesta nada y la gente se siente tan feliz,0
2138,que pinché feliz soy,0
2668,estoy un poco al pedo y ya me siento culpable ni descansar en paz,0
2317,mi santo el no no tuviste la dicha de conocerlo ya te va a tocar,0
2082,hablemos de lo feliz que nos hacen cuando nos mandan flores,0
2434,me siento un tonto por no medirme muchas veces,0
1307,imagínate estar enamorada de la misma persona por casi  años pero esa persona en ese tiempo se ha enamorado veces de diferentes chicas y va buscando aquí y allá sin voltear a ver nunca lo que tiene a su lado es cansado no,0
2187,no puedo amarlos menos ya casi me hacen muy feliz,0
2147,me libera y domestica me hace feliz y a la vez me intoxica,0
93,es muy triste que ahora que te doy una opinión que no te gusta ahora contestas pues si muy triste y una pena adiós,0
1527,días me salvaron de la depresión pedazos de esquizofrénicos las amo muchismo,0
2043,dijiste verga me siento feliz te quiero pinche perro con rabia,0
2808,me siento tan orgullosa de él se que será una hermosa canción,0
2313,es una dicha ver estos pendejos pelear por personas que menos que cucarachas las consideran,0
2347,quien pudiera tener la dicha que tiene el gallo platon,0
2259,la música da al alma al universo a las a la mente consuelo a la tristeza vida y alegría a todas las cosas,0
115,he venido a trabajar triste pero mi enfermero preferido me ha regalado varios libros y ahora me voy contenta,0
634,tanquistas ucranianos enviados a morir con las escotillas soldadas el tanque levantó el cañón y comenzó a girar la torreta como si fuera una señal de rendición nuestros muchachos se acercaron al vehiculo y vieron que las escotillas del tanque estaban soldadas,0
1734,con lo que pasó con la maestra que acabo con su vida si no saben que es pasar depresión diagnósticada no opine,0
1557,lo tenía todo y se perdió en la depresión,0
2510,días para mi cumple y me siento tremenda y emocionada,0
477,en la clínica de veterinaria de la gustavo no hay materiales para realizar una cirugía mi perro tiene piometra y no lo pueden operar no tengo dinero y es urgente o puede morir,0
1295,trabajador cansado,0
856,como odio a las personas gordofobicas y mas cuando se meten con los niños que necesidad de verdad,0
2903,bueno sigue así animalito de corral y tendrás tu buena y alegre cosecha,0
781,es que odio el capitalismo lo odio joder,0
2035,muy pocas veces salgo de mi cita con la psicóloga feliz y tranquila un abrazito para mí porque como me ha costado,0
2247,felicidades disfruta del dia y como broche final el nos de una alegría,0
797,estas incitando el odio,0
780,siempre pasa lo mismo en épocas de odio todo,0
1568,ayuden a centurion los ataques de panico o depresión no es una tonteria,0
701,tu y yo nacimos para morir,0
848,y mis migrañas treintañeras las odio con odio jarocho,0
264,como no me gusta lo que leo bloqueo es así que poca tolerancia hacia el que piensa diferente luego el fascista y totalitarista es el otro verdad sin diálogo no se avanza y para que haya diálogo debe haber tolerancia y lo más triste es que twitter está lleno de gente así,0
124,miéntenme la madre o algo que esto está más triste que yo,0
1767,y ahí estaba yo sentado frente a mis verdades de frente a mis errores y cada uno susurró su nombre en mi oído sentí el sabor de la angustia y el dardo en mi pecho,0
1466,me va dar una mini depresión porque no eh hecho ejercicio en dos días,0
2482,que linda me siento cuando salgo,0
2149,los amo muchísimo me hacen feliz,0
1405,quien con diabetes cardiopatia isquemica depresión para tratarlo farmacologicamente,0
2778,porque me siento tan excluida de mi familia,0
2431,dios siempre me escucha poco a poco se va cumpliendo todo eso que me propongo que feliz me siento,0
1753,no me lo recuerdes que entro en depresión,0
2771,en este momento lo que me hace falta es un abrazo me siento pésimo,0
1422,ando haciendo un dibujillo para ese amigo que no me dejó hundirme en depresión,0
1933,soy la persona mas feliz del mundo tenia a karina en frente mio lloro de la felicidad,0
1126,ya debes de estar cansado de hacer el ridículo todo sea por la presidencia,0
1353,fue un ser de luz un alma extraordinaria que amó indiscriminadamente y sufrió en silencio porque hablaba para dar sosiego no para provocar angustia en nadie sé que vuela alto porque ganó sus alas por derecho propio te amamos sandra un abrazo grande dagmar,0
1504,querido  de todo corazón te van a faltar manos pude con  años de depresión y me comí  maruchan crudas me la vas a pagar muchas gracias,0
964,odio esta situación de mierda,0
1636,si mis amigos dejan de ser mis amigos yo voy a volver a ser la depresión en persona porque literalmente me siento salvada por personas,0
1060,estoy cansado de ser pobre y no tener,0
1115,barquito para alegrarnos la noche cómo fue su día el mío cansado,0
1563,hola voy a entrar en depresión,0
2550,a mi tampoco me avergüenza decir que creo en dios y le doy gracias porque respiro vivo siento y por todo lo que tengo,0
254,ves mi carita triste no pues eso,0
491,como que si me va a dejar morir antes,0
329,es triste ver como juegan con los sentimientos de los más necesitados al decirles que ellos serán la prioridad del gobierno y al final nunca son tomados en cuenta la no sabe gobernar,0
2474,me siento bien no tengo nada que twittear,0
461,te amo no merecías morir por qué no me fui yo en su lugar por qué,0
2660,me siento mal por no hacer boxeo pero al menos meriendo mientras veo como entrenan,0
1501,va a tener depresión ese chicharo,0
2575,cocinando en calzoncillos me siento como los que están en los laboratorios clandestinos de droga en pelotas para que al irse no se lleven nada a casa lo único que yo estoy haciendo ensaladilla rusa lo que está tan rica que cuando la pruebes serás adicto a ella,0
1474,twitter a esta hora es una depresión grupal,0
807,nunca es odio es ver la realidad con que la derecha vendida es socio de la izquierda globalista por ende traición a la patria se eso no se apoya asumo que ustedes dicen amén a todo lo que les dicen,0
1657,que lastima que terrible este en depresión agarren al ricky centurion que nunca van a encontrar otra así,0
2701,hoy me siento muy dichosa,0
2939,un misionero me dijo que soy simpática cariñosa amable y alegre y si soy,0
2741,de nuevo estoy con palpitaciones siento como que el corazón se me fuese a salir del pecho siento los latidos hasta en el pelo y como si mi cuerpo se moviera con el latir,0
2533,me siento igual corazon contento,0
529,tener miedo a amar por tener miedo a sufrir es como tener miedo a vivir por que vamos a morir,0
1674,recesión es cuando un vecino pierde su trabajo depresión es cuando tu pierdes el tuyo,0
1514,soy una caca todavia no he visto el album de depresion sonora,0
1765,no puedo dejar de pensar en esa madre asesinada y custodiada por sus dos hijos qué angustia tan grande y cuánto horror provocado y algunos aún a día de hoy niegan lo evidente palencia está de luto,0
2158,iré de nuevo a terapia y yo soy el más feliz,0
1095,que este bar está cansado ya de despedidas,0
32,capaz y ya le quitaron lo triste,0
2140,esta feliz porque está aprendiendo un par de mañitas,0
1395,en realidad los anti depresivos hacen otra cosa la depresión no es sólo la falta de felicidad,0
1030,odio a los nenes después de los son desagradables,0
606,mi verdadero te voy amar hasta morir,0
2846,estoy triste díganme algo bonito o alegre me el día,0
2132,gracias a todos por sus menciones y comentarios feliz noche,0
593,por eso me lo cargué yo si te gusta la armadura de alguien debe morir,0
1755,no entiendo no se hacer el solo me genera angustia y problemas,0
2643,que fea me siento,0
1560,las pestañas que hace salma son anti depresión me la pasé llorando y ahí están intactas,0
2465,lo siento grupo hice lo mejor para que me entendieran pero la maquina está vez fallo y muy tarde su preocupación,0
2810,siento mucho y me parece injusto,0
661,dicen que a winston churchill en una reunión una mujer indignada le dijo si usted fuera mi marido le pondría veneno en el té a lo que churchill respondió señora si yo fuese su manido me lo tomaría esta anécdota inspiró la canción que dice dame veneno que quiero morir,0
1570,cerra la boca sino sabes lo que es tener depresión o ataques de panico,0
2228,viejo este ha de estar que se caga de la alegría,0
2385,que rara me siento,0
2053,vivan las lesbianas con final feliz,0
2203,ver a personas que aprecio vivir experiencias enriquecedoras me trae mucha alegría,0
1608,efectos secundarios epilepsia y depresión,0
2395,ya me siento fanático enfermo de este,0
897,también tiene cosas lindas no todo es bronca y odio o si,0
2662,quedarme a dormir en casa de mi mamá me confundió siento que mañana es sábado,0
1548,me he terminado edge runners tengo la depresion de mi vida,0
2657,no amigos el amor que siento me gana,0
2088,puedo decirles que estoy feliz porque hoy se suman peluchitos más a mi lista de regalos para los niños en navidad llevo meses recogiendo de a poquito y ver cómo la caja de juguetes se llena me tiene así,0
746,madre mía parece que hablas otro idioma en vez de estar soltando bilis cógete un librito de vez en cuando que no te vas a morir por leer,0
1507,por que literal la gente eata cansada del progresismo que no es más que un sofisma globalismo puro y que lleva a la gente a la absoluta depresión y pobreza mental física y moral,0
205,no es que esté triste carajo es que me acuerdo,0
262,acabo de ver en facebook que se murió gollo el de la panadería del cocal estoy demasiado triste cuántas salvadas con ese pancito en las noches,0
2362,le he hecho sin querer un avance a alguien de una serie y ahora me siento fatal porque pensé que se la había visto además de que se me escapó decir eso,0
1112,sinceramente cansado de estar de aca para alla,0
706,traducción necesito rusos más pa mandar a la picadora y van a morir por la madre patria que está en peligro,0
1711,depresión y a mi mujer,0
1954,te imaginé llorando pero bebiendo y todo lindo y feliz,0
2214,san plácido san mauro todo muy bien alegría en las nubes vacaciones en hotel y vallanse todos a la mierda,0
1770,llorar de enojo y tristeza recomendado,0
1622,si no traigo nuevas ideas en la cabeza entro en depresión,0
1003,que me cancelen ir a desayunar lo odio,0
1762,se acabó el dolor la angustia y la pena mi paco ya descansa en paz aleluya,0
2367,no podría describir mejor como me siento últimamente,0
2304,porque nacemos conociendo la dicha,0
2625,creo que fue mala idea tomarme esa coca cola ahora sí siento que me voy a morir,0
307,lo triste es el espacio que le damos a estos descerebrados,0
10,que triste que ya no estoy en colombia y no podré ir a ver a mi ángel pero se que algún día visitará también Venezuela porque acá también lo amamos y anhelamos un majestuoso concierto de nuestro líder verdocito,0
2560,sí me siento muy identificado con lo que describen la verdad con entusiasmo por la vida,0
2785,me siento cansado pero tengo cosas que hacer,0
578,tenes que dormir quieres morir acaso,0
1352,que angustia me dio al ver que hay un padre imbecil ahi cargando a su bebe,0
75,eso es lo que más me pone triste siguen sin entender de que se trata la jugada,0
1725,mi salida fue la familia el amor y la amistad la depresión no es joda no jodan con eso y hablen si se sienten así la victoria es posible si nunca dejamos de luchar yo decidí no dejar de luchar cuesta muchísimo aceptarlo y hablarlo pero necesitamos hacerlo,0
1372,una angustia llegar y ver el auto así una impotencia,0
740,ya me regalaron flores hermanas me puedo morir en paz,0
2529,ya el tren se detiene tanto que me siento feliz cuando funciona con normalidad,0
811,esa mujer sufre de recentimiento y odio llena de eso nunca podra razonar,0
1055,solo me tienen cansado todos en serio ya dejen de andarse peleando que me tienen las bolas inflamadas hasta el cuello,0
908,amas u odias las montañas rusas no las amo no las odio pero si me subo,0
2766,y entonces danos la solución a quienes propones idiota si salvadoreño honrado demostralo a mi no me paga nadie por opinar me siento tranquilo tanta lacra que se saco de circulación,0
172,la verdad es que creo que la broma esta de odiar a francia y los franceses se nos está yendo un poco de las manos y ya no tiene gracia eso es lo que diría si algún día me secuestran viva españa joder otro día más agradeciendo a los pirineos que triste debe ser nacer francés,0
2681,por me siento así,0
508,rosa marchita video estoy a punto de morir fallecida,0
177,y precisamente por estas cosas deje de jugar también es normal que nos alcance el calor de una war y hay quienes si y quiénes no controlamos ese calor y siempre se nos va a salir decir algo es triste que eso pase lamento leer esto un saludo,0
2225,y mi cabeza se me enfrenta en una noche de solo pensar y la alegría se me escapa y la agonía vuelve a dominar,0
993,odio a los infames pederastas,0
2871,pero claro es un gesto para la tribuna pero por un momento me alegré después me acordé que vuelve  y ahí me di cuenta que no iba en serio la propuesta pero que lindo sería,0
1934,la persona que tengo al lado mío me hace demasiado feliz no me puedo imaginar con nadie más,0
2402,que ya estoy superado me siento bien conmigo mismo y estoy muy bien solo pero esos guisos eran la gloria,0
638,ayer falleció el novio de una conocida y me quede con una sensación muy rara así como miedo siempre pienso que la persona que perdió a alguien no tiene miedo de morir si no que miedo a ver morir a la persona que ama a vivir ese proceso de dolor y aceptación,0
825,el odio lo cega dan pena,0
2198,cocinando tarde con suena una cumbia yo al pedo alegría las dos alegría con coco y anís aguacate,0
2163,estoy feliz con tu regreso amor,0
2883,por momentos me agarra una energía torrencial de un segundo que quiero sacudir violentamente algo pero de forma alegre osea como euforico,0
2839,sonrisita alegre me regala un dia bonito,0
2689,he esperado mucho para ver esto me siento emocionado,0
130,he tenido que cambiar de grupo de bachata porque no me da tiempo a ir al mío con mi nuevo trabajo y estoy triste porque me encantaba mi grupito pero ilusionada por si el nuevo es también y absolutamente acojonada de que no me dé tiempo a llegar a yoga tampoco,0
904,las religiones tienen que hacerse feministas ecológicas y fraternas con toda la humanidad cambiar la simbología de odio por amor al otro y centrarse en los predicar que las personas de todas las religiones ateos y agnósticos convivamos como hermanos aceptándonos sé feliz,0
2438,me siento incómodo no se porque,0
2229,entre tantas posibilidades épocas lugares nos tocó la alegría de coincidir,0
2470,realmente lo único que creo que quiero hacer ahora mismo es traducir canciones eso me gusta me hace sentir bien,0
1103,si es cansado esta vida de rata de gimnasio,0
239,me robaron los retrovisores del carro ando triste,0
87,puede ser folklore es triste pero besitos con esa joya de álbum de fondo me suena a pura tranquilidad y plenitud,0
2776,llegue a las  sin atracarme dios que bien me siento otra vez tener el control es algo,0
2620,a veces mi mal humor es porque me siento triste,0
2454,me siento culpable por dejar a mi bebé solo tanto tiempo,0
1417,entraré en depresión dos minutos ya vengo,0
2303,sé que así debería sentirse el amor como algo sano mágico e irreal que cada qué estamos juntos el mundo se detenga y solo seamos él y yo él y yo en un mundo donde tuvimos la dicha de encontrarnos,0
1198,que cansado es ser la de promedio,0
1193,por eso caes gordo vato prepotente has de ser putita de canelo por eso son iguales hay estoy cansado ya no querido hablar y a lo que lo hacé enorme es su humildad aprende bastardo,0
2634,rajado o sea me siento orgullosa de mi trabajo,0
2003,cuando ella está feliz,0
501,sí es un peliculón la verdad pero que nadie sensible a la violencia la vea porque se puede morir,0
1252,si no quiere julio yo si que ya estoy cansado de ir por las iglesias a ver si alguno se arrepiente,0
608,desde la mañana por fuera es que me quiero morir tengo parcial mañana dormir quiero dormir cansada,0
549,aprovecha el día porque algun dia te vas a morir,0
2031,soy buen chico no puedo estar enojado con una persona por mucho tiempo no le guardo rencor a nadie y no puedo odiar al momento me molesto pero después se me pasa tengo un corazón sano no se si eso sea bueno o malo pero estoy feliz de ser así a pesar de tanta gente basura,0
1287,ya nos tienes cansado con las campañas y manipulación decirles a sus cerebritos que ya no funcionan,0
983,estáis enfermos o cegados por el odio si pensáis que ha dicho que los niños puedan dar consentimiento para tener relaciones sexuales de lo que hablaba es de consentir que le toquen después de decir papá me duele el pito cuando hago pipí,0
2332,fifa cualquier sistema al estilo tiki-taka bien utilizado rompe cualquier defensa y formación solo queda en las manos del propio jugador llevar a cabo dicha tactica,0
2142,muy nerviosa y muy feliz no es para menos es una primera vez,0
2174,actúan a la velocidad de la luz porque ahora y no antes sin ir lejos no es veloz para traer de una vez al corrupto de toledo que esta feliz por la lentitud de la fiscaliza hoy se confirma la persecución politica,0
2863,esmeraldas la tierra alegre está sumida en el miedo esta tarde ante el entierro de presuntos integrantes de bandas criminales los negocios cerraron y las personas abandonaron el centro de la urbe para no ser víctimas de desmanes o alguna bala perdida,0
2216,el orgullo de su pueblo y de su gente ernesto dando una alegría una vez más,0
117,eh a mi me gusta la historia me puse triste cuando descubrí que benito juárez era malo,0
587,hubiera estado con otra persona o personas no lo sé no tengo excusas solo miedo y muchas dudas aunque yo tenía claro que quería dejar todo por ella y por su hijo nunca había actuado así me quería morir cada día desde que pasó aquello me sentía sucio y la había perdido,0
1142,si ya vi al fin es mierda me tenia ya cansado,0
2869,pobre e ignorante bestia el proceso judicial ha demorado cerca de años gracias a la banda cuellosblancos entiendes eso ignorante que el furgón de cola de ballena se alegre es su problema,0
1955,feliz lunes inicio de semana para todos continuamos acá en el hospital universitario de mérida mi mamá ya dió sus primeros pasos después de la cirugía de ayer todo va muy bien poco a poco,0
2672,últimamente pienso y siento que algo feo me pasó de chiquita y me da mucha ansiedad como que quiero pero a la vez no quiero recordar,0
8,lo triste de mis ligues fallidos de este año es que ya perdí fans en instagram,0
1488,acerca de mi me dijeron cosas que hasta hoy no he podido olvidar,0
2370,me he sentido bastante identificado cuando me llega un desafío extremo me siento muy a gusto,0
2191,no saben cómo amo la música  realmente me hace muy feliz y me da mucha mucha vida,0
1166,que día tan cansado no me creo que algún día viviré haciendo esto todos los días,0
2570,el man me tiene bloqueada hasta de la vida real pero si algún día lee esto lo siento te mereces cosas bonitas,0
2451,me siento de plano mal me quiero ir a mi casa y estoy hasta la verga de lejos,0
2099,no tengo pero tengo ahorros para pagarle por sus sueños y sea un hombre feliz,0
2773,amigos me han dicho que les pasa cuando estamos juntos más bizarro aún es que yo también siento un instinto de proteger y hacerlos sentir cómodos como si fuese su mamá,0
2394,neta que no me siento un buen en francés,0
924,malditos temblores los odio,0
1408,te odio hijueputa depresión,0
884,un diminuto acomplejado que odio a las mujeres,0
1423,de qué hablamos a estas horas de que la depresión es un factor independiente de riesgos cardiovasculares,0
2931,hoy ha sido una tarde maravillosa y una noche muy alegre,0
2576,me lo folle y que estas enfadada el perdón es la respuesta que buscabas pues en absoluto lo siento y si lo vuelvo a ver lo reviento hasta que me salga transparente y ya esta,0
867,odio la violencia la detesto qué asco no poder tener un fútbol medianamente decente por estos desadaptados,0
2835,hace como un mes me lo encontré por mi casa yo venía de andar en bicicleta él estaba en la pizzería no lo saludé al inicio porque sólo vi el carro con el logo del ciclo luego noté que se asomaba para saludarme le devolví el saludo él se veía alegre como siempre,0
832,te llenaste de odio,0
2325,dicha la tuya por no ser hetero,0
1072,o porque estas al palo porque estuvo tranquilo y no estas cansado o porque al otro dia se libra alguna de las siempre,0
1809,listo presa y fue estoy cansado de sus payasadas presa por payasa y listo,0
2735,me siento abuela usando redes por la computadora,0
2588,sido muy dramático de pasar de un me siento algo mal a estoy vaciando las tripas y terminar en el hospital recupérate pronto,0
621,para que pueda sobrevivir un cultivo las plagas en cultivos son miles de insectos y hongos la vida de un insecto vale menos que la de una vaca que no te comas el cadáver no significa que seres vivos no hayan tenido que morir para que tú puedas comer,0
1056,te entiendo si es muy cansado ya a esta edad,0
337,el servicio en el contador para ingresar al avión es lamentable porqué no tomarse el tiempo de explicarle a una mujer de edad cómo conseguir la factura electrónica que necesita por la compra de equipaje que usted obligan ni consideración ni empatía que triste,0
2476,si me preguntas por qué elegi el dolor no lo sé lo siento,0
418,gracias dios toda esta semana no tendré que subirme en las mañanas y morir porque siempre va hasta el culo,0
1448,ella no lo sabe pero me salvó de mi depresión ansiedad y mi vacío emocional,0
1276,estoy cansado de muchas cosas pero más de ti,0
537,me voy a morir y ni así me van a llevar flores amarillas,0
1217,pese a eso este no solía responder a sus saludos esto de normal lo hacía sentir mal mas está vez fue el doble tal vez era obvio para otros pero para el no lo fue tanto se sentía demasiado cansado día a día y sin ganas más tal vez lo único que necesitaba era estar con alguien,0
